== manifest set: core (1 file(s)) ==
# Nominated rows -- review, then paste into realrom/manifest-gme.tsv.
# id is the containing directory name where the ROM sits in a per-title subdir
# (your game-music-extraction shorthand), else the file's base name.
adventures_of_lolo_u	Adventures of Lolo (U) [!]	144f0048313340500d65b2ff3f5a65088fbb27399116e1ec9523849f6a60c5bd	1	nes_mmc1	adventures_of_lolo_u.dump	
adventures_of_lolo_2_u_vc	Adventures of Lolo 2 (U) (VC) [!]	86f94c55cd72157b06b03030a9090066c98bb0b0dbad920de32c5ac7292e22d8	4	nes_mmc3	adventures_of_lolo_2_u_vc.dump	
adventures_of_lolo_2_u	Adventures of Lolo 2 (U) [!]	90e150a53bc7ecdc078f9be04e8da2038ea9bc2eee0cf80c97dc1b7ff2db3fe3	4	nes_mmc3	adventures_of_lolo_2_u.dump	
adventures_of_lolo_3_u	Adventures of Lolo 3 (U) [!]	8fd4594e2fead48def2b5993a7817121416087a97f819d38b0ffd26c38fc2a0a	1	nes_mmc1	adventures_of_lolo_3_u.dump	
adventures_of_rad_gravity_the_u	Adventures of Rad Gravity, The (U) [!]	50ede7c02c77753233f1729b20e12cf2829576be709e360feba6b344d00fa5f2	1	nes_mmc1	adventures_of_rad_gravity_the_u.dump	
adventures_of_rocky_and_bullwinkle_and_friends_the_u	Adventures of Rocky and Bullwinkle and Friends, The (U) [!]	972b6ecad458fa729d87faaf67961e5e56367db4b2921ed016bd585b82675c62	4	nes_mmc3	adventures_of_rocky_and_bullwinkle_and_friends_the_u.dump	
adventures_of_tom_sawyer_u	Adventures of Tom Sawyer (U) [!]	0aaaa22459a2c8d80aae8c696f565c34d2bb63fd18317221f49193deb82a114c	1	nes_mmc1	adventures_of_tom_sawyer_u.dump	
air_fortress_u	Air Fortress (U) [!]	3bfb11d415aa711798b818530222d6d10dc7d79d149f3be0909a5b1f04fd376b	1	nes_mmc1	air_fortress_u.dump	
airball_u_proto_1	Airball (U) (Proto-1)	e873f4e5bb9f12223f2e2a1ccf9b41abb17ce7b1689986e29140496aa84361ae	2	nes_uxrom	airball_u_proto_1.dump	
airball_u_proto_2	Airball (U) (Proto-2)	fa34752b54614983d5019d3e0de87282fc62337b676fe8903e33bbf6315cc100	2	nes_uxrom	airball_u_proto_2.dump	
airwolf_u	Airwolf (U) [!]	8c2c15cd0bbd0de928e1d2f240080fcc0935a1c33bf94f60d181a73b4f5ad2c7	1	nes_mmc1	airwolf_u.dump	
al_unser_jr_turbo_racing_u	Al Unser Jr. Turbo Racing (U) [!]	e8774d5969ccc393e2365fda914a3a81a818c8a693e28e6047ec5ca8f1934e6d	1	nes_mmc1	al_unser_jr_turbo_racing_u.dump	
alex_demeo_s_race_america_u	Alex DeMeo's Race America (U) [!]	c5c1e4fe4e8f058ee01e62d00752b74437fb28e1e8cf3d6f145a2486f5533a74	1	nes_mmc1	alex_demeo_s_race_america_u.dump	
alfred_chicken_u	Alfred Chicken (U) [!]	d62cb263623797f36ef1ae992d816331a73f9c2f2d43f8a269d0b2dc2e2b8365	2	nes_uxrom	alfred_chicken_u.dump	
alien_3_u	Alien 3 (U) [!]	0d3e5af7e703c892e470edf1b19a2bb5531682dd0e01e7b9677954846c7ca2ad	4	nes_mmc3	alien_3_u.dump	
all_pro_basketball_u	All-Pro Basketball (U) [!]	a92ec2fefce5b9ec0051ac4a4ffdbe4ac236641f80b7e666efc2e8119c0b3190	1	nes_mmc1	all_pro_basketball_u.dump	
alpha_mission_u	Alpha Mission (U) [!]	5e4f90524bf1fe1b592f8f1b2d7150430962f7c5a170f769f192cdd5be552c78	3	nes_cnrom	alpha_mission_u.dump	
amagon_u	Amagon (U) [!]	38da6f5b20cec6beb972e471606fa715ea4de5879702b14bc3859b3579cdb355	2	nes_uxrom	amagon_u.dump	
american_gladiators_u	American Gladiators (U) [!]	32026b35dca9b8c6db03f3816d6413bd42c9e83b45383f5b76f0dc64d5bbaa8f	1	nes_mmc1	american_gladiators_u.dump	
anticipation_u	Anticipation (U) [!]	18b0069f67d4a0945a38e5eae8ada9b8ad3b05bfd7f03e2f037b9b07d376b0ce	1	nes_mmc1	anticipation_u.dump	
arcadia_vi_u_proto	Arcadia VI (U) (Proto) [!]	5528568520a4c347fe7cffa605f90570e743e5724551be53add35dc779f35b84	1	nes_mmc1	arcadia_vi_u_proto.dump	
arch_rivals_a_basketbrawl_u	Arch Rivals - A Basketbrawl! (U) [!]	5da2b451cd95dd25fac3e1acd3e839f89b55f26ee33f58e37be86a392e726730	7	nes_axrom	arch_rivals_a_basketbrawl_u.dump	
archon_u	Archon (U) [!]	2a74928fd61371dba5b0dc453cc53743b06be4c2d8da1367248e7bce75f1a825	2	nes_uxrom	archon_u.dump	
arkanoid_u	Arkanoid (U) [!]	b2102175e6a46a69890a744326b671a460bf9a4cce696918c278adcac55b4d55	3	nes_cnrom	arkanoid_u.dump	
arkista_s_ring_u	Arkista's Ring (U) [!]	5effdb67ed253c4d71ef4c0369b468d5fd4d4066554b856c68ba9596aba734ce	3	nes_cnrom	arkista_s_ring_u.dump	
astyanax_u	Astyanax (U) [!]	258e35984b39aee9110caaa57d334c7c77c53e0183175eb4ac9a3ecf63e63a2b	4	nes_mmc3	astyanax_u.dump	
athena_u	Athena (U) [!]	89403bdb6a6adca1d6335f946f486a03f3bb41f9550be196de51c7da344b0911	2	nes_uxrom	athena_u.dump	
athletic_world_u	Athletic World (U) [!]	8fd8da840061b7bde31f354eae86da6ca6948fab6c5824718e9d585b4993fd8d	3	nes_cnrom	athletic_world_u.dump	
attack_of_the_killer_tomatoes_u	Attack of the Killer Tomatoes (U) [!]	e13df3405c6cdadc5748ca19781f03344547934a7d2643844b9b482e0894cc50	1	nes_mmc1	attack_of_the_killer_tomatoes_u.dump	
back_to_the_future_u	Back to the Future (U) [!]	c923da981288f33624a96de4cb21bcdcf6de23a3f5f7ea05b07cd2203cf802bf	3	nes_cnrom	back_to_the_future_u.dump	
back_to_the_future_part_ii_iii_u	Back to the Future Part II & III (U) [!]	53f77cd22fa8b3951ca6235c027a6185079a6541dc39437f44499b5dd5abf32f	1	nes_mmc1	back_to_the_future_part_ii_iii_u.dump	
bad_dudes_u	Bad Dudes (U) [!]	1286ed51643a4627e7b6f389be1d589827b94d626df569c7044e607b8eeacc3c	4	nes_mmc3	bad_dudes_u.dump	
bad_news_baseball_u	Bad News Baseball (U) [!]	9d408bcfcfea4327b72a0cd664d50ed774801f601ba34fde5e719bda2f62865b	1	nes_mmc1	bad_news_baseball_u.dump	
bad_street_brawler_u	Bad Street Brawler (U) [!]	1159906e878887cb740043b89522b8d0546a3eb7214f16ce09a67fdd0caab75b	1	nes_mmc1	bad_street_brawler_u.dump	
balloon_fight_u_e_reader	Balloon Fight (U) (e-Reader) [!]	8f5f5d5e71bbf5107cbc38d7b3363306a23d94e75b8ddf9b42f45d3a6439643e	0	nes_nrom	balloon_fight_u_e_reader.dump	
balloon_fight_u	Balloon Fight (U) [!]	fa67d603ea17ef677e57b2d2e6b47c5d6de5721539f731a6a7062d22433fb3b3	0	nes_nrom	balloon_fight_u.dump	
bandai_golf_challenge_pebble_beach_u	Bandai Golf - Challenge Pebble Beach (U) [!]	98c4403c44ad5b3d2516a46af37c831510d2d2b5a467b065bce8cf4570505366	3	nes_cnrom	bandai_golf_challenge_pebble_beach_u.dump	
# NO SHIPPED BOARD claims mapper 5 -- Bandit Kings of Ancient China (U) [!] (id would be bandit_kings_of_ancient_china_u)
barbie_u_v1_0	Barbie (U) (V1.0) [!]	9391b2a0dbcb7a87b9548171273e349c406f5a310b268b70aa9313a4ef9486e4	1	nes_mmc1	barbie_u_v1_0.dump	
barbie_u_v1_1	Barbie (U) (V1.1) [!]	5202e12a9bbb2e8a94fd8bb16db1178fa2ffb3a1f14e2b430dd0942ceb33374d	1	nes_mmc1	barbie_u_v1_1.dump	
bard_s_tale_the_u	Bard's Tale, The (U) [!]	546fd0d39630ff5f34963c64e733f74de295e4de393172a5bbfd68f34d635e08	1	nes_mmc1	bard_s_tale_the_u.dump	
barker_bill_s_trick_shooting_u	Barker Bill's Trick Shooting (U) [!]	a6bbc0ec0bcc1249b7a15cf20338324e79c124483d4b8580010393a6ecd9cb29	1	nes_mmc1	barker_bill_s_trick_shooting_u.dump	
baseball_u_e_reader	Baseball (U) (e-Reader) [!]	dcbaf589f3ef97c1533f1863995d616cfce7e233fb9dce7a75d6b888344e5c86	0	nes_nrom	baseball_u_e_reader.dump	
baseball_simulator_1_000_u_vc	Baseball Simulator 1.000 (U) (VC) [!]	f6473457f47608e128260a8430395be7cf72346445379dcc89d5b0c0c9befec7	1	nes_mmc1	baseball_simulator_1_000_u_vc.dump	
baseball_simulator_1_000_u	Baseball Simulator 1.000 (U) [!]	9a7968574b765065279806507a98575f865d0011792293588a0f7791f6736f54	1	nes_mmc1	baseball_simulator_1_000_u.dump	
baseball_stars_u	Baseball Stars (U) [!]	b4f8e66953cff6e8a5cab2e95f06c21a39bc9a280b641b15cb93238f0ed12bcb	1	nes_mmc1	baseball_stars_u.dump	
baseball_stars_ii_u	Baseball Stars II (U) [!]	2469544028040da40d81f531e4346d9c062c45968fc6ec3a2dae33b47aed8cf9	4	nes_mmc3	baseball_stars_ii_u.dump	
bases_loaded_u_v1_0	Bases Loaded (U) (V1.0) [!]	f62ab51f662bf5f30a00785b207c73c69379299f97d0bbd22e8ab9d5ba2c73e8	1	nes_mmc1	bases_loaded_u_v1_0.dump	
bases_loaded_u_v1_1	Bases Loaded (U) (V1.1) [!]	046b29cc0e7aa890157ba19552e20f9e61c490f7baa9841bbe09c04375c890c7	1	nes_mmc1	bases_loaded_u_v1_1.dump	
bases_loaded_u_v1_2	Bases Loaded (U) (V1.2) [!]	b2c3fb5d6674fdf8b8b24112a9995198ba2c845b96e7f5624dfc9aae493831d4	1	nes_mmc1	bases_loaded_u_v1_2.dump	
bases_loaded_3_u	Bases Loaded 3 (U) [!]	793b316acf4d9c8bff4d9cde4d4531a1291565b0ec2b03caaeb70f0144c96f9f	4	nes_mmc3	bases_loaded_3_u.dump	
bases_loaded_4_u	Bases Loaded 4 (U) [!]	81063cff8fdeae82e6b20747ea676cf1a5c901c1fc7c54c6e03c6a7042f1f92a	4	nes_mmc3	bases_loaded_4_u.dump	
bases_loaded_ii_second_season_u	Bases Loaded II - Second Season (U) [!]	8fb48d4be73928a5bba48b5ef3a937417a7935f3bb7c0a74b124bd0c08fc1527	1	nes_mmc1	bases_loaded_ii_second_season_u.dump	
bashi_bazook_morphoid_masher_u_proto_1989_05_29	Bashi Bazook - Morphoid Masher (U) (Proto-1989.05.29) [!]	bbc1aed0a1ac1e4514ed0212adcef4fb26022994e83bb592a923d0f663a0aef3	1	nes_mmc1	bashi_bazook_morphoid_masher_u_proto_1989_05_29.dump	
# NO SHIPPED BOARD claims mapper 69 -- Batman - Return of the Joker (U) [!] (id would be batman_return_of_the_joker_u)
batman_the_video_game_u	Batman - The Video Game (U) [!]	39adc19806dbe88224a07eda0ae6382a28c13b62deb3e5f3acf914f4bc109a21	4	nes_mmc3	batman_the_video_game_u.dump	
batman_returns_u	Batman Returns (U) [!]	dc3fe07519d83de4d1a08d798d4493b1cfdbe3648af6cf5109ef20c7b87a74a3	4	nes_mmc3	batman_returns_u.dump	
battle_chess_u	Battle Chess (U) [!]	19ec831f3f7804d1d45105f90fd364f5cee2b5f3d29882ee35438e8686594b27	1	nes_mmc1	battle_chess_u.dump	
battle_of_olympus_the_u	Battle of Olympus, The (U) [!]	83a5680115230b39d3695e65da921af9134757dddc263e7dc0aeeafa0ee6fee1	1	nes_mmc1	battle_of_olympus_the_u.dump	
battle_of_olympus_the_u_f1_sram	Battle of Olympus, The (U) [f1] (SRAM)	87a8c361ecdd86bdd421338424ab7ea52017439f36e0488700f1651cfc6857ed	1	nes_mmc1	battle_of_olympus_the_u_f1_sram.dump	
battleship_u	Battleship (U) [!]	8efee0da7cf785b6a73d47ab3cad155eb19af1ebe35b5829024a2550411c8afd	3	nes_cnrom	battleship_u.dump	
battletoads_double_dragon_u	Battletoads & Double Dragon (U) [!]	f45ca41c4636c982fa6d4b937efd4169024d8cb3f58d5740b0d13d865ad4a10c	7	nes_axrom	battletoads_double_dragon_u.dump	
battletoads_u	Battletoads (U) [!]	2cc2a9afae9b9e875f0fd2f36affb615d81ce4301dbf530336fc23add999e63d	7	nes_axrom	battletoads_u.dump	
battletoads_u_f1_bugs	Battletoads (U) [f1] (BUGS)	1ad27bba83d065a66174fd15cdbb1a56429f32f4f8085f07e04183107432358d	7	nes_axrom	battletoads_u_f1_bugs.dump	
beetlejuice_u	Beetlejuice (U) [!]	a45620a16723454dbcea092f37e4d107e07c41396c74845ec1f550d68f3ddcec	7	nes_axrom	beetlejuice_u.dump	
best_of_the_best_championship_karate_u	Best of the Best - Championship Karate (U) [!]	89402cdd0faa6c70a9b699372a0593a4ef50eac3abdfd1afe454242fd193cf40	2	nes_uxrom	best_of_the_best_championship_karate_u.dump	
bigfoot_u	Bigfoot (U) [!]	cafb492287f97acfc390deebbabffbe8d5c3924ec698a32bbe6aafb9c57f1f35	1	nes_mmc1	bigfoot_u.dump	
bill_ted_s_excellent_video_game_adventure_u	Bill & Ted's Excellent Video Game Adventure (U) [!]	91bec5317cad54ea4f888bce34d1efacad4e506445fa6d40a17e1381bbc7b109	1	nes_mmc1	bill_ted_s_excellent_video_game_adventure_u.dump	
bill_elliott_s_nascar_challenge_u	Bill Elliott's NASCAR Challenge (U) [!]	8eb6381431117412400cabf3dfa5882a600db65751251e067f18f3fe74cb59f0	4	nes_mmc3	bill_elliott_s_nascar_challenge_u.dump	
bio_force_ape_u_proto	Bio Force Ape (U) (Proto) [!]	cd961e9b2825bc941b79ad40e2a898a311ca5369d641899e348c03e39f9531b7	4	nes_mmc3	bio_force_ape_u_proto.dump	
bionic_commando_u_capcom_classics_mini_mix	Bionic Commando (U) (Capcom Classics Mini Mix) [!]	5c38e24ae0c7ce8b0447ddd87dbd06590159148c382a754cbb0c06245967dd42	1	nes_mmc1	bionic_commando_u_capcom_classics_mini_mix.dump	
bionic_commando_u	Bionic Commando (U) [!]	ade9a70b5cdb94ff24e2f37a0327262e5f94037580256dc36c483fae729f31f2	1	nes_mmc1	bionic_commando_u.dump	
black_bass_the_u	Black Bass, The (U) [!]	5d41545ea3953706989b4f4ded3fd81954ce189b8b2a6111e7aab56b5fe90190	2	nes_uxrom	black_bass_the_u.dump	
blades_of_steel_u_vc	Blades of Steel (U) (VC) [!]	4bb9c1eef0c9f1a18e467ee14294e3fd3dcb412b19f53329087b8eade618f9ec	2	nes_uxrom	blades_of_steel_u_vc.dump	
blades_of_steel_u	Blades of Steel (U) [!]	316e4c086802318e53857e25c26f9c86098ac0073e9a200e3618bf484e24bb24	2	nes_uxrom	blades_of_steel_u.dump	
blaster_master_u	Blaster Master (U) [!]	bc527d5fc8000e3ef5e7bade10ed6f8300785ccf068b2a9d06869cd2c235aeb3	1	nes_mmc1	blaster_master_u.dump	
blockout_u_proto	Blockout (U) (Proto) [!]	49b0a7f42c5cf5c0efd91f51de17ecd90f9fa68c142fbbb4059dee2d0dc852c7	4	nes_mmc3	blockout_u_proto.dump	
blue_marlin_the_u	Blue Marlin, The (U) [!]	2e093f3de9c0edffb48047e83fc79c4374a8fd8aa5af1a1fd13526caeab9aa0c	4	nes_mmc3	blue_marlin_the_u.dump	
blues_brothers_the_u	Blues Brothers, The (U) [!]	5acf36686c8800821a19aa9a9b24f265b4a76e9ce2a4e09660e3e1bdc8773507	2	nes_uxrom	blues_brothers_the_u.dump	
bo_jackson_baseball_u	Bo Jackson Baseball (U) [!]	bd8b6eb1a4bc6fac4d9f78c53ac3e1c380aa150efbb7367243294cbffd6e19b5	4	nes_mmc3	bo_jackson_baseball_u.dump	
