== manifest set: core (1 file(s)) ==
# Nominated rows -- review, then paste into realrom/manifest-gme.tsv.
# id is the containing directory name where the ROM sits in a per-title subdir
# (your game-music-extraction shorthand), else the file's base name.
dragon_warrior_3_u	Dragon Warrior 3 (U)	cd1f4e2de7e61a198316102e973df1a36695c6d56d3db5ecdfd1b41b052544a5	1	nes_mmc1	dragon_warrior_3_u.dump	
dragon_warrior_4_u_b1	Dragon Warrior 4 (U) [b1]	f8a922923ed1ac67515f76c24f560a8b9d5fabe039b0bbed51072d27a420f2e4	1	nes_mmc1	dragon_warrior_4_u_b1.dump	
duck_hunt_jue_h1_o1	Duck Hunt (JUE) [h1][o1]	da2255a8959ec67acb9879b35043f4298558288401031a6abe600313325f8c32	0	nes_nrom	duck_hunt_jue_h1_o1.dump	
elite_pd	Elite (PD)	0ac79e8bd0ebe661c739ae6e50cfb0b191c0b2ebb8ce0014b0713fcebc32ba40	1	nes_mmc1	elite_pd.dump	
excitebike_ju_o1	Excitebike (JU) [o1]	9d36fb76bdefd23e339135d84e9190f30f04b13879ba58e05b48ceb08ae4d302	0	nes_nrom	excitebike_ju_o1.dump	
famifeud	FamiFeud	409e923f0eb5a2d0206333b33ca24a7385a220e584e8b5e323965a5b9f75b19d	1	nes_mmc1	famifeud.dump	
faxanadu_u	Faxanadu (U)	5271b7c43567ae635f3effa9781aafcbf01bf7c30151c327d93c0c32855e4734	1	nes_mmc1	faxanadu_u.dump	
# already pinned as 'ff1': Final Fantasy (U)
final_fantasy_2_j_hm02_t_eng1_0_a2	Final Fantasy 2 (J) [hM02][T-Eng1.0][a2]	21478a65ade249e50a6a284eabff42285e471a55f26976be6e0b6602cca671e2	2	nes_uxrom	final_fantasy_2_j_hm02_t_eng1_0_a2.dump	
final_fantasy_2_j_t_eng3_7_97_a2	Final Fantasy 2 (J) [T-Eng3-7-97][a2]	2e2810c5f122f2370302e3aef6ed270005091f31b6299e17cd4460336bee7134	2	nes_uxrom	final_fantasy_2_j_t_eng3_7_97_a2.dump	
final_fantasy_3_j_t_eng0_46	Final Fantasy 3 (J) [T-Eng0.46]	c16a96801594d62988a9e8d4d770a210aa0d29d6f1db89d23931c9f56fa52f5d	4	nes_mmc3	final_fantasy_3_j_t_eng0_46.dump	
final_fantasy_3_j_t_eng1_0	Final Fantasy 3 (J) [T-Eng1.0]	ef829b5c30d8f0efa5fd1f21926b6d8eb93e5864d349e7df0323b6b64c9fd103	4	nes_mmc3	final_fantasy_3_j_t_eng1_0.dump	
galaga_j_o1	Galaga (J) [o1]	2c7a1236ec589fefd26334f2e4d4afb8391cef3a02c8749fc22eba8bb596816a	0	nes_nrom	galaga_j_o1.dump	
galaxian_j_o1	Galaxian (J) [o1]	525e5345d5539fce588df011a47bb76cb72192c6ddf713c71c838fb60e78125d	0	nes_nrom	galaxian_j_o1.dump	
gauntlet_u	Gauntlet (U)	e52d6b82d09318b47688e49f1149f12e83de9ee20d60dd5a8c317541d23e0435	4	nes_mmc3	gauntlet_u.dump	
gauntlet_unl_u	Gauntlet (Unl) (U)	30500ae69f0c34cec2958374cd32f84742e2bd47bd930d3ddf5619e54299c557	4	nes_mmc3	gauntlet_unl_u.dump	
gauntlet_2_u	Gauntlet 2 (U)	947096d1e29b657a3c77a671c1d79d84fca8cda371ce661972550b20b756bf01	4	nes_mmc3	gauntlet_2_u.dump	
ghost1	ghost1	e73d20da4133bd73d439d99bc2be2f6f841ed4e1ec1985ce60a46e3fbaed3c6a	3	nes_cnrom	ghost1.dump	
ghostbusters_2_u	Ghostbusters 2 (U)	f07b82c21c8f0309c19dcc2804a477123f65aa1be42b50e5e7c43c7923ce08bb	1	nes_mmc1	ghostbusters_2_u.dump	
ghosts_n_goblins_u	Ghosts'n Goblins (U)	78d805d00ce005c50212180c715dc95578d2700fbf5b76e9e83ad951726f6354	2	nes_uxrom	ghosts_n_goblins_u.dump	
gradius_j_o1	Gradius (J) [o1]	7d3c308ef9a304560d8bc0f4e91d483fcfe7d929b14b2f41464955343ede2dae	3	nes_cnrom	gradius_j_o1.dump	
gradius_2_j_hm04_a1	Gradius 2 (J) [hM04][a1]	2d5ccb5c083f6a2f5e3771eec591fd44ab8d9a7fbe4845ad5c4d5f71c93b77b1	4	nes_mmc3	gradius_2_j_hm04_a1.dump	
gyruss_u	Gyruss (U)	ca6856491e949a015659ce8a7c3a49933a16eb4cf8cf8af551c62b84a7bd67cc	0	nes_nrom	gyruss_u.dump	
hayauchi_super_igo_j_p1_b1	Hayauchi Super Igo (J) [p1][b1]	97d4dc3bdd3017505842c742c41e1008f3115134497f37dc2c134bc9d9c88cc0	3	nes_cnrom	hayauchi_super_igo_j_p1_b1.dump	
ice_hockey_u_o1	Ice Hockey (U) [o1]	7c2fb476bcf01c7a45d091cf28c17dcd0b7fe7f68b505c3f8bcdcac28117778f	0	nes_nrom	ice_hockey_u_o1.dump	
ikari_j	Ikari (J)	77cff99f8a2c983d716d0f922dd0a3f1c81387d779860f674ead5017bc46baa6	2	nes_uxrom	ikari_j.dump	
ikari_3_the_rescue_u	Ikari 3 - The Rescue (U)	e9f510eb1d5d207be09e93e854a7d393869c6c2b77904dcd9d14d1869aecf6b1	1	nes_mmc1	ikari_3_the_rescue_u.dump	
ikari_warriors_u	Ikari Warriors (U)	927888561317230c2fc0d92ada8fa0409ce0c050c4aba4346ed7b0ea4cb9812e	2	nes_uxrom	ikari_warriors_u.dump	
ikari_warriors_2_victory_road_u_o2	Ikari Warriors 2 - Victory Road (U) [o2]	271539492249614acb8d693b9e3e1e895b9e1d5aef984e4eb65555d4264974e5	1	nes_mmc1	ikari_warriors_2_victory_road_u_o2.dump	
